id,timestamp,klimaCirculatingSupply,sKlimaCirculatingSupply,totalSupply,totalKlimaUnstaked,klimaPrice,marketCap,klimaIndex,treasuryBalanceKLIMA,treasuryBalanceUSDC,treasuryCarbon,treasuryCarbonCustodied,treasuryMarketValue,treasuryUSDCInLP,totalValueLocked,totalKlimaInLP,runwayCurrent,datetime
1657929600,1657954994,7025848.146,5663235.331,7099751.885,-1.55476E+13,3.146047333,22103650.82,16.45748533,0,6559936.693,18275211.85,16723712.72,51937404.34,6071163.117,17816806.41,1.55477E+13,655.0463754,2022-07-16 07:03:14+00:00
1658016000,1658035056,7034904.177,5672576.565,7108807.916,-1.55476E+13,3.144727424,22122856.09,16.48379363,0,6559936.693,18275724.31,16723712.88,51946391.14,6069635.057,17838707.09,1.55477E+13,644.0788788,2022-07-17 05:17:36+00:00
1658102400,1658115559,7031625.388,5682041.849,7105526.071,-1.55476E+13,3.178471931,22349823.93,16.51013254,0,6439936.693,18281085.44,16723719.89,52013353.17,6077560.409,18060210.53,1.55477E+13,643.4295947,2022-07-18 03:39:19+00:00
1658188800,1658196237,7043712.485,5693670.484,7117613.168,-1.76695E+13,3.174120922,22357595.17,16.54525578,0,6439936.693,18289157.02,16723735.09,51522163.18,6066536.066,18072398.61,1.76695E+13,630.6565378,2022-07-19 02:03:57+00:00
1658275200,1658302785,7052791.3,5697463.055,7126691.983,-1.76695E+13,3.137391267,22127365.83,16.57163743,0,6439936.693,18342775.63,16723761.7,50366568.43,5974525.315,17875170.83,1.76695E+13,608.7487959,2022-07-20 07:39:45+00:00
1658361600,1658376930,7061881.694,5706020.209,7135782.377,-1.90895E+13,3.152396706,22261852.59,16.59806816,0,6439936.693,18348700.82,16723770.02,50293406.44,5975409.288,17987639.31,1.90895E+13,612.2836216,2022-07-21 04:15:30+00:00
1658448000,1658456128,7070983.684,5749842.415,7144884.367,-1.90895E+13,3.384277867,23930173.58,16.62442983,0,6439936.693,18352199.11,16723841.08,51365645.9,6091757.997,19459064.42,1.90895E+13,609.8865452,2022-07-22 02:15:28+00:00
1658534400,1658539262,7058384.273,5809846.655,7132284.955,-1.90895E+13,3.709082106,26180126.8,16.65937086,0,6439936.693,18366829.89,16723913.98,52668876.68,6232834.079,21549198.27,1.90895E+13,629.8664567,2022-07-23 01:21:02+00:00
1658620800,1658645549,7067481.801,5840499.581,7141382.484,-1.90367E+13,3.863215524,27303205.41,16.6853824,0,6439936.693,18367454.67,16723950.37,53123499.75,6312285.465,22563108.65,1.90367E+13,629.7840772,2022-07-24 06:52:29+00:00
1658707200,1658727348,7076590.934,5854951.762,7150491.617,-1.67506E+13,3.933001517,27832242.88,16.71139596,0,6319936.693,18368517.87,16723979.06,53342021.83,6343091.11,23027534.16,1.67506E+13,639.8543904,2022-07-25 05:35:48+00:00
1658793600,1658812038,7085711.686,5868780.222,7159612.369,-1.67506E+13,3.979270491,28195963.42,16.7374005,0,6319936.693,18370744.89,16724021.57,53496750.92,6362325.591,23353463.96,1.67506E+13,642.5170485,2022-07-26 05:07:18+00:00
1658880000,1658892770,7097890.789,5890357.878,7171791.472,-1.67506E+13,4.120189817,29244657.35,16.77209561,0,6319936.693,18371839.07,16724053.98,53898389.35,6432232.5,24269392.55,1.67506E+13,619.3208665,2022-07-27 03:32:50+00:00
1658966400,1658990141,7107038.71,5928935.208,7180939.393,-1.67506E+13,4.381665112,31140663.56,16.79803505,0,6319936.693,18373237.98,16724115.49,55111886.15,6546916.121,25978608.55,1.67506E+13,609.0296948,2022-07-28 06:35:41+00:00
1659052800,1659065585,7116198.299,5942469.261,7190098.982,-1.67506E+13,4.446851855,31644679.61,16.82395971,0,6319936.693,18373583.41,16724126.05,55423177.78,6575228.933,26425280.45,1.67506E+13,589.124073,2022-07-29 03:33:05+00:00
1659139200,1659142396,7128429.262,5952252.708,7202329.945,-1.67506E+13,4.414197983,31466298.07,16.85858539,0,6319936.693,18373504.41,16724130.08,55232254.62,6562097.86,26274421.9,1.67506E+13,590.5414043,2022-07-30 00:53:16+00:00
1659225600,1659245543,7137616.136,5955295.885,7211516.819,-1.67506E+13,4.333376071,30929974.97,16.88461256,0,6319936.693,18373439.03,16724135.49,54601078.62,6534097.029,25806536.68,1.67506E+13,592.3192053,2022-07-31 05:32:23+00:00
1659312000,1659319804,7162112.477,5993886.534,7211265.704,-1.67506E+13,4.582772615,32822332.93,16.9193328,0,6199936.693,18390640.21,16724152.54,55426164.6,6614585.568,27468619.07,1.67506E+13,589.1395898,2022-08-01 02:10:04+00:00
1659398400,1659420046,7171310.749,6038303.433,7220463.976,-1.67506E+13,4.880889557,35002375.74,16.9452114,0,6199936.693,18397882.21,16724240.93,56455822.95,6736113.593,29472292.17,1.67506E+13,583.3196613,2022-08-02 06:00:46+00:00
1659484800,1659495269,7180520.753,6057461.443,7229673.981,-1.68119E+13,4.96482845,35650053.72,16.97101592,0,6199936.693,18399448.95,16724225.26,56689459.09,6769954.135,30074256.9,1.68119E+13,584.6200461,2022-08-03 02:54:29+00:00
1659571200,1659573091,7192819.037,6094798.292,7241972.264,-1.87958E+13,5.180636469,37263380.61,17.0053544,0,6199936.693,18437995.75,16724282.8,56601590.64,6812193.634,31574934.3,1.87958E+13,590.6181083,2022-08-04 00:31:31+00:00
1659657600,1659678157,7202056.476,6104064.011,7251209.704,-1.87958E+13,5.144850066,37053500.74,17.0311153,0,6199936.693,18459374.04,16724340.45,56018171.79,6768672.775,31404494.13,1.87958E+13,598.7520655,2022-08-05 05:42:37+00:00
1659744000,1659755153,7211305.698,6113712.171,7260458.926,-1.87958E+13,5.111175694,36858250.4,17.05691015,0,6199936.693,18475011.6,16724350.83,55399970.8,6738931.145,31248257.05,1.87958E+13,604.5986987,2022-08-06 03:05:53+00:00
1659830400,1659836430,7220566.718,6123470.374,7269719.946,-1.87958E+13,5.12492808,37004885.13,17.08273693,0,6199936.693,18474428.38,16724352.04,55542108.21,6743169.477,31382345.27,1.87958E+13,612.019201,2022-08-07 01:40:30+00:00
1659916800,1659921926,7225738.157,6137587.514,7274882.697,-1.87918E+13,5.199191515,37567996.52,17.11721074,0,6277906.693,18494347.98,16724414.28,55644666.37,6743545.475,31910492.93,1.87918E+13,625.3113648,2022-08-08 01:25:26+00:00
1660003200,1660030260,7235017.575,6150529.554,7284162.115,-1.87909E+13,5.267069483,38107340.28,17.14307014,0,6277906.693,18500926.84,16724437.14,55707324.21,6763621.178,32395266.52,1.87909E+13,629.267399,2022-08-09 07:31:00+00:00
1660089600,1660111108,7248309.278,6164064.413,7293453.37,-1.87909E+13,5.368451586,38912197.44,17.16895127,0,6277906.693,18501983.87,16724455.07,55921630.47,6807851.688,33091481.37,1.87909E+13,640.96273,2022-08-10 05:58:28+00:00
1660176000,1660194174,7257612.383,6170621.97,7302756.475,-1.87909E+13,5.3577282,38884314.53,17.19485321,0,6277906.693,18502791.28,16724464.74,55613555.37,6809729.031,33060515.34,1.87909E+13,621.1596508,2022-08-11 05:02:54+00:00
1660262400,1660273415,7266927.356,6180682.322,7312071.448,-1.87909E+13,5.401622476,39253198.13,17.22079612,0,6277906.693,18502902.71,16724468.22,55978830.79,6821012.081,33385712.54,1.87909E+13,619.1097276,2022-08-12 03:03:35+00:00
1660348800,1660354758,7279365.804,6183963.084,7324509.896,-1.87909E+13,5.299122326,38574249.85,17.2554671,0,6277906.693,18502677.43,16724475.27,55370761.05,6787308.371,32769576.84,1.87909E+13,608.4721238,2022-08-13 01:39:18+00:00
1660435200,1660460156,7288708.524,6161255.078,7333852.616,-1.87909E+13,4.890591776,35646097.96,17.28160977,0,6277906.693,18501361.6,16724543.26,53901617.77,6618844.127,30132183.41,1.87909E+13,600.5412246,2022-08-14 06:55:56+00:00
1660521600,1660536316,7298063.16,6157830.745,7343207.252,-1.87909E+13,4.752902215,34686980.56,17.30786792,0,6277906.693,18496453.56,16724520.93,53640812.9,6561630.966,29267567.39,1.87909E+13,600.950904,2022-08-15 04:05:16+00:00
1660608000,1660616896,7288091.273,6165100.96,7333235.365,-1.87909E+13,4.732679567,34492200.65,17.34289133,0,6229935.693,18495851.21,16724543.3,53499820.66,6553068.554,29177447.35,1.87909E+13,598.5478008,2022-08-16 02:28:16+00:00
1660694400,1660719127,7297445.122,6170465.203,7342589.214,-1.87909E+13,4.699694885,34295765.51,17.36920637,0,6229935.693,18495816.82,16724546.39,53318614.97,6541147.271,28999303.75,1.87909E+13,600.8606821,2022-08-17 06:52:07+00:00
1660780800,1660799012,7306810.903,6180510.246,7351954.995,-1.87909E+13,4.753393754,34732149.3,17.39555714,0,6229935.693,18494995.24,16724557.7,53761745.59,6558708.076,29378398.8,1.87909E+13,599.8348715,2022-08-18 05:03:32+00:00
1660867200,1660879015,7319317.196,6184655.112,7364461.288,-1.87909E+13,4.667574613,34163459.13,17.43076508,0,6229935.693,18498423.66,16724565.6,53261511.24,6520449.229,28867339.19,1.87909E+13,589.6458364,2022-08-19 03:16:55+00:00
1660953600,1660979064,7328710.875,6191319.539,7373854.967,-1.87909E+13,4.60925063,33779865.22,17.4572359,0,6229935.693,18498515.01,16724567.75,52759892.51,6503064.93,28537343.48,1.87909E+13,581.5736798,2022-08-20 07:04:24+00:00
1661040000,1661057488,7338116.537,6198494.998,7383260.629,-1.87909E+13,4.589879373,33681069.73,17.48374904,0,6229935.693,18498338.44,16724578.48,52672226.15,6495624.055,28450344.34,1.87909E+13,570.2855287,2022-08-21 04:51:28+00:00
1661126400,1661126511,7350676.084,6205858.352,7395820.176,-1.87909E+13,4.515803484,33194208.67,17.51916315,0,6229935.693,18498754.39,16724594.2,52379665.02,6461957.422,28024436.77,1.87909E+13,569.8624822,2022-08-22 00:01:51+00:00
1661212800,1661232121,7349977.474,6182159.117,7395121.566,-1.87909E+13,4.009149962,29467161.91,17.5458538,0,6229937.302,18691416.38,16724739.5,46944769.57,6013627.857,24785202.99,1.87909E+13,587.4030891,2022-08-23 05:22:01+00:00
1661299200,1661310015,7358775.201,6170489.601,7403888.246,-1.85384E+13,3.830771975,28189789.81,17.57141834,0,6229937.302,18688182.28,16724776.18,46197571.57,5938670.025,23637738.63,1.85384E+13,641.3775643,2022-08-24 03:00:15+00:00
1661385600,1661389538,7369442.557,6177585.179,7414555.602,-1.85384E+13,3.763521611,27735056.32,17.60264397,0,6229937.302,18696166.36,16724786.91,45769356.58,5900179.875,23249475.32,1.85384E+13,725.6950149,2022-08-25 01:05:38+00:00
1661472000,1661492914,7376674.098,6185439.409,7421787.143,-1.85384E+13,3.776301123,27856542.68,17.62387633,0,6229937.302,18696235.22,16724790.53,45991530.15,5901232.209,23358081.78,1.85384E+13,812.7283782,2022-08-26 05:48:34+00:00
1661558400,1661578428,7383244.316,6189632.887,7428357.362,-1.85384E+13,3.744152213,27643990.54,17.64322977,0,6229937.302,18697262.82,16724798.19,45788510.33,5886026.71,23174927.67,1.85384E+13,934.326393,2022-08-27 05:33:48+00:00
1661644800,1661662745,7389151.425,6193317.408,7434264.47,-1.85384E+13,3.716787543,27463905.97,17.66070239,0,6229937.302,18698344.91,16724801.82,45580728.64,5874832.005,23019244.99,1.85384E+13,1038.963553,2022-08-28 04:59:05+00:00
1661731200,1661749545,7394393.812,6199883.786,7439506.858,-1.85384E+13,3.734164684,27611884.24,17.67628358,0,6229937.302,18698273.86,16724773.78,45767652.35,5879790.216,23151387.08,1.85384E+13,1207.371155,2022-08-29 05:05:45+00:00
1661817600,1661837554,7398970.046,6200211.52,7444083.092,-1.85384E+13,3.681810027,27241602.11,17.68997168,0,6229937.302,18698219.86,16724782.73,45449311.41,5858617.85,22828000.95,1.85384E+13,1417.866457,2022-08-30 05:32:34+00:00
1661904000,1661919497,7402878.873,6206940.703,7447991.918,-1.85335E+13,3.825353271,28318626.91,17.70175875,0,6229937.302,18597248.84,16724827.5,47918447.02,6031692.603,23743740.92,1.85335E+13,1683.889741,2022-08-31 04:18:17+00:00
1661990400,1662003246,7407050.623,6211227.318,7452163.668,-1.85334E+13,3.823520757,28321011.8,17.71450579,0,6229937.302,18597462.65,16724819.36,47898689.61,6030992.841,23748756.57,1.85334E+13,2081.538119,2022-09-01 03:34:06+00:00
1662076800,1662097812,7448576.474,6214760.906,7493739.445,-8.85331E+13,3.830034246,28528302.98,17.72205019,0,6229937.302,18526539.87,16654820.36,47792111.65,6035592.752,23802747.1,8.85331E+13,2096.258636,2022-09-02 05:50:12+00:00
1662163200,1662170446,7452024.189,6219678.896,7497187.16,-8.87175E+13,3.822829331,28487816.65,17.73187792,0,6229937.302,18541345.97,16654897.74,47393429.45,6019187.12,23776770.92,8.87175E+13,1945.439159,2022-09-03 02:00:46+00:00
1662249600,1662266296,7454611.016,6220070.349,7499773.987,-8.87202E+13,3.800361542,28330217.01,17.73925323,0,6229937.302,18541588.02,16654900.82,47252246.29,6009865.216,23638516.14,8.87202E+13,1963.290323,2022-09-04 04:38:16+00:00
1662336000,1662338019,7458061.507,6225324.763,7503224.478,-8.88297E+13,3.818091512,28475561.34,17.74908977,0,6229937.302,18541592.46,16654901.75,47417432.82,6015422.352,23768859.64,8.88297E+13,1972.956321,2022-09-05 00:33:39+00:00
1662422400,1662434358,7460650.417,6225220.55,7505813.388,-8.88297E+13,3.788723475,28266341.38,17.75647227,0,6229937.302,18541564.28,16654901.8,47133837.79,6006571.902,23585639.24,8.88297E+13,1970.491275,2022-09-06 03:19:18+00:00
1662508800,1662511249,7464103.687,6221825.864,7509266.658,-8.8268E+13,3.754389273,28023150.82,17.76632608,0,6229937.302,18611152.53,16759355.99,47565479.28,5983066.61,23359156.28,8.8268E+13,1986.571346,2022-09-07 00:40:49+00:00
1662595200,1662602666,7467558.546,6241218.231,7512721.517,-8.73793E+13,3.872862765,28920829.44,17.77618207,0,6229937.302,18621920.88,16759410.81,47790626.15,6027782.932,24171381.7,8.73793E+13,1991.094335,2022-09-08 02:04:26+00:00
1662681600,1662699132,7470150.733,6247080.571,7515313.704,-8.76521E+13,3.900355219,29136241.4,17.78356285,0,6229937.302,18622612.72,16759421.43,47919974.54,6039175.07,24365833.31,8.76521E+13,1985.099961,2022-09-09 04:52:12+00:00
1662768000,1662770162,7473608.373,6245203.4,7518771.344,-8.66802E+13,3.852728401,28793783.24,17.79341005,0,6229937.302,18627380.03,16759407.68,47528972.22,6013699.793,24061072.51,8.66802E+13,2008.279234,2022-09-10 00:36:02+00:00
1662854400,1662867734,7477067.605,6244186.617,7522230.576,-8.76321E+13,3.818495755,28551150.91,17.80326899,0,6229937.302,18620546.92,16759426.47,47448667.13,6008575.674,23843400.09,8.76321E+13,1979.094965,2022-09-11 03:42:14+00:00
1662940800,1662963354,7479663.073,6245757.73,7524826.044,-8.75577E+13,3.811086671,28505644.24,17.81066908,0,6229937.302,18619952.04,16759428.82,47427553.05,6005551.979,23803124.03,8.75577E+13,2027.011436,2022-09-12 06:15:54+00:00
1663027200,1663042086,7483125.09,6232885.369,7528288.061,-8.71091E+13,3.694801052,27648658.45,17.82055025,0,6229937.302,18617729.76,16759460.89,47159496.67,5948444.57,23029271.42,8.71091E+13,1953.995764,2022-09-13 04:08:06+00:00
1663113600,1663133633,7485722.648,6223066.304,7530885.619,-8.64369E+13,3.590973423,26881031.08,17.82798161,0,6229937.302,18616989.26,16759477.22,46515030.37,5904762.289,22346865.7,8.64369E+13,1971.822252,2022-09-14 05:33:53+00:00
1663200000,1663202785,7489187.453,6221023.198,7534350.424,-8.62835E+13,3.572580931,26755728.29,17.83791215,0,6229937.302,17964008.12,16108154.5,45498546.35,5894973.145,22225108.85,8.62835E+13,1847.168219,2022-09-15 00:46:25+00:00
1663286400,1663308919,7491787.103,6237577.66,7536950.074,-8.61244E+13,3.672278904,27511931.73,17.84536483,0,6229937.302,17969813.29,16108209.1,45920576.56,5933801.081,22906124.85,8.61244E+13,1889.319138,2022-09-16 06:15:19+00:00
1663372800,1663375228,7495254.698,6247975.211,7540417.669,-8.60728E+13,3.70792177,27791818.07,17.85527905,0,6229937.302,17972830.65,16108234.21,45881477.85,5951313.855,23167003.3,8.60728E+13,1903.138512,2022-09-17 00:40:28+00:00
1663459200,1663467647,7498723.888,6249677.516,7543886.86,-8.67511E+13,3.692685698,27690430.46,17.8651938,0,6229937.302,17968422.49,16108240.69,45831460.36,5951418.876,23078094.78,8.67511E+13,1896.636358,2022-09-18 02:20:47+00:00
1663545600,1663567089,7501326.829,6250942.503,7546489.8,-8.6607E+13,3.6920416,27695210.7,17.8726381,0,6229937.302,17969444.56,16108251.76,46040937.48,5944075.6,23078739.76,8.6607E+13,1911.876868,2022-09-19 05:58:09+00:00
1663632000,1663634661,7504798.813,6184795.611,7549961.784,-8.5116E+13,3.459658332,25964039.74,17.88258897,0,6229937.302,17967598.68,16108295.95,44799034.93,5841424.149,21397279.67,8.5116E+13,1898.749337,2022-09-20 00:44:21+00:00
1663718400,1663733976,7507403.849,6179153.279,7552566.82,-8.34542E+13,3.17356067,23825201.59,17.89012388,0,6229937.302,15643740.75,16068394.95,36742770.18,5703417.856,19609917.82,8.34542E+13,1901.414708,2022-09-21 04:19:36+00:00
1663804800,1663806197,7510878.629,6181400.52,7556041.6,-8.31576E+13,3.206340458,24082434.02,17.90018614,0,6229937.302,15635296.28,16068417.74,37400944.64,2194579.204,19819674.57,8.31576E+13,1908.699728,2022-09-22 00:23:17+00:00
1663891200,1663904109,7514355.008,6181329.277,7559517.979,-8.21611E+13,3.214280117,24153241.89,17.91025641,0,6229937.302,15626896.44,16068412.5,37791572.25,2197707.994,19868523.79,8.21611E+13,1906.163971,2022-09-23 03:35:09+00:00
1663977600,1663998558,7516963.342,6182059.451,7562126.313,-8.21611E+13,3.193907097,24008482.56,17.91781399,0,6229937.302,15627787.15,16068413.7,37588590.91,2190903.014,19744923.55,8.21611E+13,1897.371158,2022-09-24 05:49:18+00:00
1664064000,1664071288,7520442.52,6189781.35,7565605.491,-8.26726E+13,3.254488241,24475191.75,17.92789217,0,6229937.302,15625962.87,16068418.98,38227489.74,2211783.096,20144570.62,8.26726E+13,1896.729354,2022-09-25 02:01:28+00:00
1664150400,1664171790,7523052.954,6190546.546,7568215.925,-8.25698E+13,3.23886314,24366138.91,17.93545347,0,6229937.302,15625819.83,16068423.64,38089588.36,2206639.551,20050333.02,8.25698E+13,1889.038883,2022-09-26 05:56:30+00:00
1664236800,1664239909,7526534.934,6192916.611,7571697.905,-8.25401E+13,3.230385698,24313610.8,17.94554213,0,6229937.302,15625516.22,16068425.49,38028855,2203494.527,20005509.25,8.25401E+13,1910.029597,2022-09-27 00:51:49+00:00
1664323200,1664340595,7529149.931,6193466.115,7595712.902,-8.22445E+13,3.208799537,24159532.81,17.95311521,0,6229937.302,15646790.98,16089828.5,37861656.26,2196429.379,19873591.2,8.22445E+13,1908.764151,2022-09-28 04:49:55+00:00
1664409600,1664413250,7554044.562,6198279.362,7599207.533,-8.47501E+13,3.20741871,24228983.86,17.96324182,0,6229937.302,17913209.04,18375567.56,41571199.92,2196122.69,19880477.2,8.47501E+13,2166.814651,2022-09-29 01:00:50+00:00
1664496000,1664508626,7557540.8,6197530.672,7602703.771,-8.47501E+13,3.173187363,23981492.96,17.97337893,0,9791412.302,17911788.18,18375574.54,44857151.06,2184067.816,19665926.01,8.47501E+13,2155.906588,2022-09-30 03:30:26+00:00
1664582400,1664603491,7560164.035,6195217.758,7605327.006,-8.4536E+13,3.13116743,23672139.39,17.98098929,0,9791412.302,17911343.41,18375577.71,44408125.31,2170004.575,19398264.07,8.4536E+13,2136.158079,2022-10-01 05:51:31+00:00
1664668800,1664677543,7563663.089,6193952.394,7608826.06,-8.48137E+13,3.183664727,24080167.38,17.99114387,0,9791412.302,17910859.06,18375596.69,44986975.23,2188361.138,19719467.75,8.48137E+13,2138.423705,2022-10-02 02:25:43+00:00
1664755200,1664776239,7566288.436,6193924.664,7611451.407,-8.44632E+13,3.084186037,23335841.15,17.99877023,0,9791412.302,17908515.52,18375609.27,44066916.36,2154360.784,19103215.97,8.44632E+13,2135.378772,2022-10-03 05:50:39+00:00
1664841600,1664846463,7569790.307,6196835.631,7614953.278,-8.4374E+13,3.096024438,23436255.78,18.00895173,0,9791412.302,17906853.38,18375618.76,44244200.35,2157785.565,19185554.55,8.4374E+13,2143.730538,2022-10-04 01:21:03+00:00
1664928000,1664939591,7573293.79,6209641.953,7618456.761,-8.4938E+13,3.181911303,24097549.11,18.01912782,0,9791412.302,17906248.2,18375625.89,45208746.15,2187418.162,19758529.92,8.4938E+13,2160.380634,2022-10-05 03:13:11+00:00
1665014400,1665036227,7575922.46,6218314.844,7621085.431,-8.54194E+13,3.234404894,24503600.68,18.02674739,0,9791412.302,17907399.06,18375627.89,45726979.97,2205567.615,20112547.96,8.54194E+13,2145.112748,2022-10-06 06:03:47+00:00
1665100800,1665106867,7579428.764,6222230.269,7624591.735,-8.54194E+13,3.250696145,24638419.87,18.03690912,0,9791412.302,17907662.64,18375631.81,45868201.62,2211019.564,20226579.95,8.54194E+13,2129.576528,2022-10-07 01:41:07+00:00
1665187200,1665204259,7582059.551,6220656.071,7627222.522,-8.5317E+13,3.205360463,24303233.91,18.04453741,0,9791412.302,17907423.29,18375628.42,45420259.24,2196044.717,19939445.02,8.5317E+13,2150.377037,2022-10-08 04:44:19+00:00
1665273600,1665276142,7585568.678,6237610.266,7630731.649,-8.63063E+13,3.345911937,25380644.79,18.05471719,0,9791412.302,17908262.33,18375634.8,46868125,2243617.109,20870494.65,8.63063E+13,2137.004545,2022-10-09 00:42:22+00:00
1665360000,1665380211,7589079.42,6223163.716,7634242.392,-8.54061E+13,3.200267291,24287082.64,18.0648934,0,9791412.302,17907152.07,18375641.26,45388231.76,2194812.023,19915787.28,8.54061E+13,2141.868612,2022-10-10 05:36:51+00:00
1665446400,1665473544,7591713.537,6214792.264,7636876.508,-8.45624E+13,3.102003084,23549518.8,18.07255197,0,9791412.302,17905486.33,18375645.65,44399895.47,2160698.368,19278304.77,8.45624E+13,2129.799716,2022-10-11 07:32:24+00:00
1665532800,1665540994,7595227.106,6218004.612,7640390.077,-8.45546E+13,3.113562293,23648212.73,18.08276821,0,9791412.302,17904621.31,18375648.73,44563887.57,2164463.481,19360144.7,8.45546E+13,2130.06778,2022-10-12 02:16:34+00:00
1665619200,1665637969,7597863.344,6234480.131,7643026.315,-8.55729E+13,3.242671149,24637372.26,18.09042857,0,9791412.302,17906436.18,18375662.97,45870425.63,2209066.054,20216368.85,8.55729E+13,2141.768926,2022-10-13 05:12:49+00:00
1665705600,1665711078,7601379.743,6237780.103,7646542.714,-8.56347E+13,3.282272386,24949798.83,18.10062848,0,9791412.302,17906883.37,18375669.47,46256590.51,2222471.896,20474093.38,8.56347E+13,2134.078165,2022-10-14 01:31:18+00:00
1665792000,1665806317,7604018.103,6232817.44,7649181.074,-8.48989E+13,3.185352063,24221474.75,18.10829345,0,9791412.302,17905078.3,18375673.2,45291561.4,2189680.947,19853717.89,8.48989E+13,2148.654755,2022-10-15 03:58:37+00:00
1665878400,1665884652,7607537.333,6231887.448,7652700.305,-8.48689E+13,3.163260592,24064623.05,18.11852196,0,9791412.302,17904685.61,18375677.09,45090298.75,2182398.635,19713083.98,8.48689E+13,2138.915872,2022-10-16 01:44:12+00:00
1665964800,1665979379,7610177.819,6233232.031,7655340.79,-8.44042E+13,3.161063959,24056258.82,18.12619855,0,9791412.302,17904200.28,18375678.3,45065870.24,2182244.964,19703645.12,8.44042E+13,2100.665227,2022-10-17 04:02:59+00:00
1666051200,1666053866,7613699.883,6209489.263,7658862.854,-8.32981E+13,2.969300666,22607364.14,18.13645514,0,9791412.302,17897083.13,18375702.99,43363079.87,2115778.741,18437840.61,8.32981E+13,2176.131515,2022-10-18 00:44:26+00:00
1666137600,1666149081,7616342.495,6206938.056,7661505.466,-8.30109E+13,2.935421521,22357175.67,18.1441826,0,9791412.302,17891809.81,18375713.24,43234961.08,2103787.73,18219979.55,8.30109E+13,2196.112566,2022-10-19 03:11:21+00:00
1666224000,1666224241,7619867.395,6203194.772,7665030.366,-8.27107E+13,2.882931705,21967557.3,18.15449557,0,9791412.302,17890568.81,18375717.53,42724478.94,2085279.477,17883386.88,8.27107E+13,2187.285984,2022-10-20 00:04:01+00:00
1666310400,1666326803,7622512.135,6205824.009,7667675.106,-8.27045E+13,2.889186366,22022858.13,18.16223304,0,9791412.302,17889780.17,18375723.79,42852602.89,2087954.074,17929782.12,8.27045E+13,2174.963402,2022-10-21 04:33:23+00:00
1666396800,1666404406,7626039.874,6205583.311,7671202.845,-8.25712E+13,2.863914097,21840323.1,18.1725616,0,9791412.302,17888459.19,18375725.68,42638351.25,2078976.477,17772257.53,8.25712E+13,2145.098369,2022-10-22 02:06:46+00:00
1666483200,1666491801,7629569.236,6207102.681,7674732.207,-8.21794E+13,2.869731258,21894813.32,18.18289853,0,9791412.302,17884681.95,18375733.9,42836295.86,2081996.512,17812716.58,8.21795E+13,2154.893999,2022-10-23 02:23:21+00:00
1666569600,1666589047,7632217.323,6204092.384,7677380.294,-8.21794E+13,2.85107162,21759998.21,18.19065944,0,9791412.302,17883839.27,18375735.96,42683778.41,2075187.906,17688311.72,8.21795E+13,2133.769573,2022-10-24 05:24:07+00:00
1666656000,1666661272,7635749.527,6109352.274,7680912.498,-7.96643E+13,2.354839285,17980962.95,18.20110678,0,9791412.302,17845358.06,18375869.18,38849533.87,1888643.58,14386542.74,7.96643E+13,2158.920419,2022-10-25 01:27:52+00:00
1666742400,1666759607,7638399.747,6116857.437,7683562.718,-7.96422E+13,2.366571465,18076818.88,18.20899362,0,9791412.302,17845366.47,18375858.34,38983800.89,1893341.162,14475980.27,7.96422E+13,2157.214627,2022-10-26 04:46:47+00:00
1666828800,1666834730,7641934.795,6113135.245,7687097.766,-8.07746E+13,2.36390043,18064772.95,18.21952682,0,9791412.302,17833472.3,18375888.34,39547294.44,1893481.518,14450843.03,8.07746E+13,2167.015331,2022-10-27 01:38:50+00:00
1666915200,1666936156,7644587.149,6124913.739,7689750.12,-8.11967E+13,2.425320451,18540573.55,18.22741894,0,9791412.302,17833945.57,18375890.08,40271719.65,1917843.044,14854878.55,8.11967E+13,2171.282417,2022-10-28 05:49:16+00:00
1667001600,1667005585,7648125.044,6127409.444,7693288.015,-8.11879E+13,2.41070995,18437411.14,18.23794666,0,9791412.302,17835239.62,18375893.61,40059209.46,1912499.827,14771406.91,8.11879E+13,2140.873904,2022-10-29 01:06:25+00:00
1667088000,1667102061,7651664.567,6116952.226,7696827.538,-8.06516E+13,2.370773098,18140360.51,18.24850394,0,9791412.302,17831514.61,18375902.79,39677582.74,1896402.128,14501905.78,8.06516E+13,2124.641306,2022-10-30 03:54:21+00:00
1667174400,1667198239,7654320.278,6118649.109,7699483.249,-8.06882E+13,2.368327644,18127938.31,18.25642736,0,9791412.302,17831571.4,18375903.16,39643657.14,1895622.649,14490965.83,8.06882E+13,2127.672758,2022-10-31 06:37:19+00:00
1667260800,1667271590,7656976.905,6118064.475,7702139.876,-8.07355E+13,2.350354058,17996606.74,18.26435548,0,9791412.302,17831105.53,18375904.08,39463092.27,1888869.136,14379617.67,8.07355E+13,2205.970222,2022-11-01 02:59:50+00:00
1667347200,1667353908,7660520.501,6117958.086,7705683.472,-8.05578E+13,2.331439703,17860041.64,18.27493772,0,9791412.302,17830477.41,18375905.88,39260916.98,1881232.821,14263650.38,8.05578E+13,2166.7405,2022-11-02 01:51:48+00:00
1667433600,1667444600,7664065.727,6129555.097,7709228.698,-8.06315E+13,2.394644579,18352713.44,18.28551925,0,9791412.302,17828760.18,18375914.24,40084353.19,1906239.602,14678105.88,8.06315E+13,2149.266048,2022-11-03 03:03:20+00:00
